Time,C3,C4,P3,P4,PO3,PO4,O1,O2
132.00,5.25,2.70,-3.79,-8.58,-15.15,-16.32,-15.96,-9.42
136.00,2.47,1.84,-6.62,-11.77,-16.26,-17.66,-9.61,-0.76
140.00,0.70,-3.77,-8.20,-11.11,-15.29,-12.19,-5.29,-0.40
144.00,-1.58,-5.28,-13.49,-16.89,-16.84,-10.42,-5.51,8.44
148.00,-4.95,-6.05,-13.40,-13.69,-13.43,-9.78,2.58,12.50
152.00,-6.47,-8.11,-16.16,-13.97,-11.76,-5.46,7.81,18.90
156.00,-7.20,-13.69,-13.07,-14.35,-8.40,1.54,11.73,22.31
160.00,-11.56,-12.57,-13.52,-9.96,-0.85,6.78,17.89,23.40
164.00,-11.53,-12.74,-14.25,-6.33,2.19,10.86,20.61,28.41
168.00,-10.40,-10.88,-11.46,-5.61,5.34,14.78,23.78,30.15
172.00,-14.47,-13.12,-5.20,1.13,9.80,18.46,25.00,27.67
176.00,-13.39,-8.92,-3.84,5.49,12.89,24.13,27.59,27.84
180.00,-13.38,-4.40,-0.14,7.68,18.47,23.74,27.95,28.05
184.00,-6.93,-5.94,3.14,14.37,20.95,27.52,26.77,25.05
188.00,-7.84,2.31,9.21,18.69,25.06,24.95,27.75,23.66
192.00,-5.80,5.15,12.53,22.02,27.03,26.44,24.71,19.48
196.00,-0.88,5.53,13.82,20.29,27.12,23.16,19.72,10.62
200.00,4.87,9.70,16.54,22.61,27.26,24.12,16.20,10.70
204.00,8.27,16.10,18.62,24.89,21.41,19.06,10.44,6.02
208.00,9.23,18.48,22.54,21.27,23.42,14.80,8.36,-1.90
212.00,11.96,16.82,24.29,24.18,17.35,12.23,4.45,-3.73
216.00,16.33,20.15,20.08,21.84,17.50,5.97,2.60,-7.14
220.00,16.90,18.62,22.26,18.74,12.85,5.28,-1.83,-8.35
224.00,19.84,18.46,20.87,15.92,9.49,0.08,-4.60,-9.31
228.00,19.62,21.62,17.75,10.22,6.51,-3.34,-5.06,-7.29
232.00,18.32,18.39,15.85,5.17,1.13,-4.75,-8.02,-6.73
236.00,19.05,14.89,11.96,4.68,-3.30,-5.79,-7.45,-1.68
240.00,17.08,12.31,7.88,1.18,-3.85,-4.03,-5.39,-2.71
244.00,14.54,10.46,1.88,-1.54,-4.51,-4.46,-3.33,1.34
248.00,9.90,5.80,3.79,-0.12,-4.85,-3.89,0.65,2.99
252.00,7.65,4.82,-3.01,-1.43,-4.34,-1.68,2.07,8.33
256.00,7.46,2.94,-3.13,-1.93,-2.31,-2.50,2.64,9.08
260.00,3.71,1.66,-4.62,-4.67,-3.76,0.14,8.18,12.83
264.00,2.77,0.07,-2.99,-2.31,-0.03,3.52,9.19,9.58
268.00,1.22,-3.85,-4.10,-3.00,1.56,5.04,8.32,9.25
272.00,-3.42,-2.55,-3.22,0.60,5.07,10.49,12.49,8.80
276.00,-2.52,-0.30,0.60,4.83,6.41,9.39,10.16,10.71
280.00,-0.43,-3.72,1.72,5.76,7.06,8.75,9.12,7.86
284.00,-3.66,-2.74,1.88,6.90,7.77,12.85,9.69,2.61
288.00,-3.08,-0.54,4.72,10.14,12.40,7.69,8.81,0.51
292.00,-1.42,0.76,6.78,7.37,10.00,7.07,2.62,-1.28
296.00,2.47,3.83,7.04,10.55,9.74,6.30,-0.82,-8.56
300.00,1.69,6.46,9.22,9.49,9.67,4.52,-1.82,-8.52
304.00,7.15,10.18,11.08,8.10,6.92,1.26,-4.21,-11.94
308.00,5.11,9.52,12.12,8.64,4.58,-4.81,-11.49,-15.80
312.00,9.06,7.35,11.33,6.14,0.10,-7.33,-14.47,-18.18
316.00,8.67,8.57,7.05,2.94,-1.18,-9.30,-12.32,-18.06
320.00,8.30,7.36,4.31,-1.48,-4.64,-14.43,-17.13,-14.39
324.00,7.79,7.10,2.62,-1.50,-11.22,-12.14,-16.73,-12.47
328.00,10.04,5.59,1.17,-7.41,-11.67,-17.11,-17.26,-9.70
332.00,6.57,1.27,-2.39,-7.52,-15.18,-13.95,-12.33,-8.39
336.00,6.76,-1.75,-7.74,-13.17,-15.84,-14.89,-8.57,-0.83
340.00,0.49,-2.52,-10.96,-11.98,-17.11,-13.71,-9.37,0.02
344.00,-2.39,-6.01,-12.01,-12.36,-12.84,-9.94,-2.37,6.89
348.00,-2.76,-8.55,-14.66,-14.07,-13.13,-6.01,1.03,12.94
352.00,-4.24,-10.90,-12.66,-13.10,-12.80,-1.12,8.44,15.23
356.00,-8.95,-14.33,-14.67,-10.94,-7.34,-0.82,10.13,22.93
360.00,-11.39,-13.66,-12.58,-9.57,-3.85,4.37,14.33,24.65
364.00,-13.38,-11.62,-11.25,-8.51,-1.65,11.59,21.26,27.89
368.00,-12.89,-12.02,-11.07,-3.29,2.60,16.66,23.10,26.43
372.00,-13.07,-9.67,-5.57,-1.89,11.46,17.52,25.95,30.82
376.00,-11.82,-11.24,-3.82,3.82,12.18,20.66,25.68,29.38
380.00,-12.11,-7.42,0.73,8.84,17.91,24.32,24.95,27.21
384.00,-12.02,-3.19,1.18,10.67,22.58,24.45,27.05,25.97
388.00,-8.82,-1.67,6.49,16.49,20.81,25.53,25.73,22.13
392.00,-6.16,1.55,8.53,17.02,22.32,22.52,23.63,13.47
396.00,-2.47,7.45,16.67,19.87,21.99,22.52,20.88,12.02
400.00,-0.37,8.75,19.06,20.80,24.59,18.70,12.90,6.42
404.00,4.00,15.10,21.02,22.22,20.07,15.35,10.40,1.67
408.00,8.36,16.72,18.55,20.90,19.64,14.92,6.77,-2.00
412.00,9.25,19.07,20.99,17.80,16.55,12.27,4.45,-6.50
416.00,13.21,20.65,18.42,16.85,13.13,6.82,0.31,-5.87
420.00,15.49,18.31,19.88,13.69,11.15,3.82,-6.15,-10.40
424.00,17.40,20.91,16.32,12.19,3.95,-2.58,-8.88,-11.30
428.00,17.12,15.36,12.59,9.56,-0.21,-5.04,-7.48,-6.97
432.00,17.56,14.15,9.10,4.74,-2.29,-8.69,-8.33,-6.76
436.00,17.98,12.88,7.61,-0.60,-2.54,-5.84,-9.75,-7.49
440.00,13.76,8.02,2.60,1.23,-7.57,-6.04,-9.19,-4.61
444.00,11.41,6.46,1.40,-3.98,-5.09,-8.91,-8.36,-2.99
448.00,10.87,3.63,-2.08,-3.42,-7.52,-8.00,-1.98,2.60
452.00,6.14,2.51,-1.52,-6.54,-5.27,-5.26,-3.86,1.91
456.00,4.95,-0.87,-3.76,-5.45,-4.58,-5.11,0.07,6.48
460.00,2.42,-1.69,-4.07,-8.81,-5.12,1.13,2.65,5.90
464.00,-1.57,-6.07,-5.64,-4.77,-1.28,2.46,4.83,6.85
468.00,-2.15,-7.99,-7.87,-4.89,-1.28,5.10,6.77,7.26
472.00,-6.40,-5.18,-7.34,-1.33,3.13,2.83,7.45,8.78
476.00,-4.72,-6.12,-3.68,-3.13,1.72,8.46,6.11,4.55
480.00,-7.54,-3.91,-3.24,0.61,4.94,4.72,6.42,4.07
484.00,-5.37,-2.02,-0.94,4.47,8.03,8.04,5.01,1.26
488.00,-5.38,-0.87,1.66,2.81,8.29,5.21,0.91,-5.36
492.00,-4.14,1.01,5.03,6.24,7.61,2.82,-2.19,-5.92
496.00,-1.51,-0.83,5.17,6.89,3.51,1.53,-6.06,-13.21
500.00,-1.05,1.00,6.24,5.44,1.89,-2.24,-9.40,-14.20
504.00,3.01,3.91,6.37,7.47,0.50,-2.20,-10.68,-18.07
508.00,2.48,7.66,4.23,5.37,-0.54,-7.01,-12.30,-17.50
512.00,2.44,5.75,4.90,1.66,-5.86,-8.92,-15.51,-22.51
516.00,4.62,4.86,3.22,0.02,-8.28,-14.98,-20.92,-20.91
520.00,7.74,4.69,-1.23,-6.24,-9.84,-14.41,-21.76,-18.38
524.00,6.95,5.22,0.61,-7.27,-15.34,-19.48,-20.51,-21.24
528.00,2.82,0.61,-5.14,-8.82,-18.25,-22.33,-21.65,-16.63
532.00,4.80,-1.46,-9.22,-14.27,-19.51,-20.71,-16.69,-13.69
536.00,2.63,-2.63,-10.79,-18.20,-17.20,-21.74,-15.38,-5.76
540.00,-1.99,-7.36,-12.26,-15.42,-21.50,-18.03,-13.33,-5.70
544.00,-1.89,-11.28,-14.81,-21.44,-17.53,-15.71,-6.71,0.33
548.00,-6.20,-14.98,-17.22,-17.14,-17.87,-11.49,-1.62,6.11
552.00,-11.19,-15.85,-17.32,-19.92,-16.70,-9.06,3.34,10.37
556.00,-10.21,-15.78,-17.47,-18.57,-10.07,-3.85,6.52,14.78
560.00,-15.98,-19.43,-16.55,-15.81,-9.67,0.05,10.36,18.75
564.00,-17.31,-18.18,-18.34,-10.63,-3.97,7.14,14.18,19.60
568.00,-17.99,-15.15,-14.32,-6.52,-2.04,11.57,15.26,24.99
572.00,-16.78,-15.55,-13.21,-4.78,5.69,14.28,20.17,21.41
576.00,-14.82,-13.75,-6.75,0.66,9.33,16.75,21.52,21.00
580.00,-17.85,-10.59,-7.21,3.82,9.54,19.93,23.18,18.04
584.00,-12.74,-10.65,1.00,9.54,16.29,20.65,19.24,16.62
588.00,-13.53,-3.06,1.36,12.28,16.70,20.47,20.42,11.48
592.00,-8.29,-0.86,7.37,13.75,17.15,21.49,14.74,11.95
596.00,-6.81,2.89,8.58,17.21,21.03,17.84,15.18,3.28
600.00,-2.82,7.71,11.86,16.70,16.27,16.94,11.11,0.86
604.00,2.68,6.26,15.23,18.89,17.38,12.83,3.85,-3.71
608.00,4.93,10.89,16.22,16.70,16.19,8.71,0.96,-6.43
612.00,6.44,12.35,14.64,14.61,12.13,4.89,-3.59,-12.88
616.00,10.25,12.40,16.55,11.84,5.59,0.80,-5.76,-15.06
620.00,12.08,15.13,12.55,10.36,3.97,-1.13,-12.45,-12.68
624.00,10.78,15.31,13.48,5.28,-0.47,-7.22,-15.05,-14.29
628.00,14.79,11.12,11.09,1.31,-3.89,-7.24,-14.96,-16.86
632.00,11.76,10.89,4.67,1.36,-4.60,-12.60,-16.54,-15.17
636.00,12.67,8.81,3.11,-1.31,-8.76,-13.40,-12.41,-12.37
640.00,8.02,4.16,-0.78,-3.61,-12.00,-12.44,-12.11,-12.80
644.00,10.35,4.61,-1.14,-6.73,-11.74,-13.46,-10.95,-6.57
648.00,4.28,-1.34,-5.77,-12.20,-11.58,-13.05,-9.94,-7.43
652.00,1.89,-4.82,-5.39,-13.82,-11.80,-9.29,-8.67,-4.52
656.00,2.22,-6.84,-10.91,-12.18,-13.31,-8.31,-6.28,-0.19
660.00,-3.33,-8.23,-11.30,-13.55,-10.30,-5.67,-2.26,0.58
664.00,-6.47,-9.79,-11.80,-12.69,-9.42,-3.19,1.70,2.05
668.00,-5.27,-11.50,-11.87,-8.41,-8.18,0.23,2.19,3.77
672.00,-9.27,-10.16,-10.92,-8.10,-3.80,-2.11,1.76,2.57
676.00,-9.74,-7.94,-7.58,-3.08,0.17,1.82,-0.27,-2.88
680.00,-9.95,-8.74,-6.82,-4.01,-0.66,0.78,1.03,-4.36
684.00,-10.61,-7.17,-4.32,-1.45,-0.25,3.77,-1.07,-6.15
688.00,-8.00,-7.17,-3.92,2.24,0.65,0.17,-3.58,-7.61
692.00,-7.64,-2.34,0.08,2.83,3.09,-0.66,-3.22,-13.12
696.00,-2.77,-0.35,-0.82,2.13,-0.73,-4.73,-8.32,-15.62
700.00,-5.13,1.01,0.51,2.37,-2.34,-7.71,-14.37,-18.57
704.00,-1.96,2.28,3.24,3.34,-3.75,-7.37,-15.01,-20.94
708.00,2.34,2.63,0.29,1.28,-3.16,-13.49,-19.20,-22.28
712.00,2.31,0.33,1.15,-4.64,-6.42,-14.33,-19.90,-23.81
716.00,1.85,0.21,1.36,-3.91,-12.25,-17.75,-23.67,-26.79
720.00,0.84,1.55,-4.06,-6.29,-15.54,-22.30,-25.02,-22.97
724.00,0.33,-0.30,-5.76,-13.09,-16.01,-22.20,-24.01,-24.71
728.00,-0.45,-2.17,-7.49,-13.60,-18.53,-22.90,-23.23,-19.83
732.00,-0.76,-4.43,-10.41,-19.06,-21.88,-23.37,-25.10,-18.37
736.00,-1.16,-9.16,-14.15,-19.43,-20.84,-24.27,-19.70,-11.90
740.00,-5.87,-9.36,-18.04,-22.03,-22.85,-23.71,-13.82,-8.05
744.00,-4.48,-11.04,-18.35,-23.49,-22.14,-20.92,-11.35,0.12
748.00,-9.78,-14.01,-21.27,-24.09,-22.53,-16.82,-8.93,3.57
752.00,-13.31,-16.85,-19.14,-20.58,-16.70,-13.99,-0.76,6.61
756.00,-16.47,-17.95,-18.94,-19.16,-15.20,-7.87,3.09,11.28
760.00,-17.38,-17.65,-21.93,-16.81,-10.89,-1.88,5.07,17.30
764.00,-19.04,-18.54,-20.59,-15.77,-5.13,3.50,12.34,16.29
768.00,-16.48,-18.83,-17.44,-12.59,-1.86,4.92,13.58,19.29
772.00,-18.38,-16.30,-16.67,-7.06,-0.12,11.04,17.01,20.12
776.00,-16.44,-18.12,-10.26,-4.78,4.84,15.47,16.82,20.22
780.00,-15.05,-13.83,-6.21,-0.92,9.64,16.82,21.47,20.03
784.00,-14.01,-11.25,-1.85,7.14,12.13,18.04,17.72,12.57
788.00,-11.97,-9.23,-0.69,6.62,14.09,18.02,18.32,10.97
792.00,-10.67,-4.47,4.31,9.33,15.97,15.14,16.58,6.40
796.00,-4.49,-0.82,6.00,12.29,14.56,17.90,12.84,1.95
800.00,-4.06,3.58,8.70,15.90,15.06,13.93,8.87,1.04
804.00,1.13,8.60,15.30,18.24,13.27,10.07,4.99,-5.92
808.00,1.16,11.07,13.86,15.52,13.90,5.50,-3.37,-9.89
812.00,5.82,12.35,16.49,13.18,7.54,1.99,-2.57,-14.23
816.00,8.02,12.10,15.12,12.31,7.90,-2.20,-8.84,-16.39
820.00,9.39,13.55,13.76,10.79,4.42,-3.91,-11.59,-15.37
824.00,11.32,11.92,13.21,6.70,1.64,-5.76,-11.69,-15.55
828.00,11.32,13.76,9.64,3.10,-5.25,-10.20,-12.70,-16.32
832.00,11.39,10.73,4.98,0.86,-9.23,-13.55,-17.71,-16.82
836.00,13.52,6.47,2.74,-2.82,-11.03,-15.67,-12.55,-15.75
840.00,8.06,6.19,-2.01,-8.28,-11.82,-11.83,-11.75,-10.40
844.00,9.75,4.13,-3.31,-8.90,-14.24,-12.88,-13.01,-10.07
848.00,3.50,0.01,-4.37,-12.26,-13.12,-12.22,-7.35,-6.19
852.00,3.44,-3.08,-7.56,-13.54,-9.89,-12.54,-4.74,-3.54
856.00,0.75,-2.58,-9.74,-13.06,-13.16,-6.90,-6.85,-0.75
860.00,-0.55,-4.53,-10.12,-9.78,-7.34,-7.82,-3.29,3.74
864.00,-2.56,-7.27,-10.12,-12.56,-5.74,-5.10,0.42,1.23
868.00,-4.50,-11.61,-12.37,-10.08,-7.41,0.97,2.18,4.22
872.00,-8.13,-9.44,-11.41,-6.30,-2.13,2.96,0.49,1.96
876.00,-6.43,-8.20,-8.51,-3.11,-2.64,1.91,1.85,1.74
880.00,-7.31,-6.40,-8.05,-3.11,-0.21,1.82,4.06,-3.83
884.00,-5.47,-7.81,-2.51,0.02,4.85,4.16,1.65,-2.84
888.00,-7.07,-6.14,-1.32,0.03,3.73,0.43,-2.67,-8.87
892.00,-5.19,-4.76,-1.92,4.06,1.88,-0.65,-4.31,-9.58
896.00,-3.92,-1.55,1.96,3.69,0.52,-3.04,-6.41,-14.12
900.00,-2.91,0.27,4.49,4.61,1.97,-3.13,-8.14,-17.25
904.00,-2.05,1.65,3.59,2.37,-0.42,-7.89,-12.21,-21.07
908.00,2.89,5.28,2.29,0.12,-2.15,-10.68,-17.34,-21.40
912.00,1.29,4.62,2.07,-2.84,-7.51,-15.55,-21.62,-22.75
916.00,3.48,3.89,2.76,-1.61,-8.32,-14.61,-20.07,-21.31
920.00,2.56,4.84,0.40,-5.96,-10.63,-19.82,-21.12,-24.03
924.00,3.55,3.53,-0.76,-10.35,-12.87,-22.57,-23.46,-20.60
928.00,5.07,-0.20,-3.43,-13.91,-15.26,-21.78,-20.00,-18.68
932.00,0.65,-1.33,-8.73,-15.20,-19.16,-20.27,-18.64,-15.50
936.00,-1.97,-6.77,-9.05,-17.06,-20.31,-18.90,-16.58,-10.47
940.00,-4.22,-7.73,-11.64,-19.63,-21.57,-19.62,-14.77,-4.72
944.00,-2.54,-10.11,-17.87,-20.75,-17.49,-15.90,-10.10,-0.85
948.00,-9.24,-14.51,-17.94,-18.75,-16.67,-12.11,-4.87,4.78
952.00,-7.62,-14.62,-16.99,-18.73,-13.91,-6.78,1.03,13.28
956.00,-10.41,-17.94,-17.44,-19.73,-10.80,-4.95,6.19,18.17
960.00,-14.69,-16.78,-17.11,-15.36,-9.11,-1.19,13.36,18.52
964.00,-15.57,-16.89,-18.13,-12.30,-3.72,5.40,15.82,20.14
968.00,-14.89,-19.20,-12.86,-9.88,-1.16,9.30,20.54,24.19
972.00,-17.71,-15.57,-12.80,-1.48,4.27,13.18,20.05,24.00
976.00,-18.12,-13.14,-8.70,1.03,11.65,16.53,24.00,25.60
980.00,-14.01,-9.91,-2.72,2.44,14.79,17.89,24.30,20.74
984.00,-12.89,-7.63,-1.42,10.25,14.95,22.11,21.91,18.84
988.00,-11.13,-2.81,2.29,12.17,20.19,22.27,23.61,14.93
992.00,-4.69,-2.02,9.97,16.59,18.79,19.68,19.46,10.87
996.00,-3.22,2.60,11.43,18.37,22.25,21.41,15.09,6.32
1000.00,1.72,5.93,15.09,20.93,19.27,20.30,13.14,1.33
1004.00,5.11,8.52,17.12,17.94,18.14,17.25,9.28,-2.67
1008.00,6.39,15.92,16.53,20.56,17.74,13.86,5.78,-3.23
1012.00,8.11,14.69,17.77,15.88,15.82,5.92,-1.51,-9.15
1016.00,12.10,16.97,18.85,17.77,12.63,2.60,-4.56,-8.22
1020.00,15.33,15.69,17.67,11.46,9.17,-0.10,-6.25,-12.56
1024.00,18.16,18.14,15.06,13.01,2.00,-2.10,-7.68,-12.33
1028.00,17.08,15.69,13.44,8.66,1.45,-7.59,-8.02,-12.92
1032.00,18.20,12.80,8.05,6.61,-1.01,-7.86,-10.41,-11.76
1036.00,15.41,14.00,7.57,2.16,-6.99,-7.96,-10.00,-8.93
1040.00,13.55,10.64,3.10,-3.08,-8.23,-6.74,-6.40,-3.66
1044.00,11.15,9.45,2.03,-2.82,-7.85,-7.14,-5.95,-2.43
1048.00,10.68,3.87,-1.35,-3.99,-7.86,-7.71,-6.05,2.66
1052.00,8.03,3.26,-5.59,-4.71,-5.59,-3.99,-2.23,3.19
1056.00,2.76,-0.71,-6.92,-7.16,-8.25,-4.62,-1.06,3.73
1060.00,1.68,-3.21,-3.27,-7.25,-3.37,1.44,1.98,7.41
1064.00,1.04,-6.46,-7.26,-5.49,-2.44,2.87,7.05,9.41
1068.00,-2.44,-4.14,-6.58,-1.25,-2.37,1.77,9.95,8.45
1072.00,-1.64,-4.99,-3.97,-1.99,1.90,7.52,6.93,9.27
1076.00,-5.81,-3.45,-1.99,0.21,6.92,9.23,10.29,7.74
1080.00,-1.96,-3.05,0.54,0.98,4.34,6.05,5.84,2.40
1084.00,-2.40,-1.56,-1.27,3.08,7.79,9.46,6.48,3.39
1088.00,-3.07,1.38,0.99,5.34,8.47,7.82,6.35,-0.87
1092.00,-0.16,2.16,4.47,8.13,7.58,7.30,0.71,-6.02
1096.00,-0.66,5.45,8.76,6.16,8.25,2.56,-1.68,-7.00
1100.00,2.11,4.27,7.77,6.13,4.16,1.25,-4.80,-12.82
1104.00,3.38,8.02,8.79,6.75,2.18,-1.99,-8.76,-12.39
1108.00,6.03,6.35,10.20,5.39,0.17,-5.49,-9.09,-18.37
1112.00,7.80,7.47,9.14,4.50,1.21,-7.91,-12.88,-17.77
1116.00,5.50,9.25,5.18,3.47,-4.72,-9.03,-17.14,-16.07
1120.00,9.88,5.85,5.24,0.56,-4.80,-12.10,-15.40,-16.12
1124.00,5.97,4.23,1.13,-3.96,-12.22,-17.00,-15.73,-16.46
1128.00,7.20,5.59,-1.23,-8.36,-14.57,-17.32,-14.20,-8.97
1132.00,7.72,-0.27,-4.33,-7.96,-16.45,-16.90,-13.42,-8.29
1136.00,6.67,1.61,-7.97,-12.62,-15.01,-17.46,-11.38,-4.44
1140.00,1.80,-2.63,-9.02,-14.45,-15.20,-11.99,-7.47,1.97
1144.00,1.93,-4.95,-9.72,-12.42,-15.33,-13.15,-5.20,9.38
1148.00,-2.23,-9.92,-11.33,-16.39,-10.74,-7.93,0.87,14.52
1152.00,-7.19,-9.32,-12.73,-12.17,-10.05,-4.22,8.23,15.35
1156.00,-8.77,-14.43,-13.22,-11.17,-8.22,3.02,12.64,22.69
1160.00,-7.82,-13.57,-15.73,-9.39,-2.75,7.25,17.83,24.18
1164.00,-13.09,-12.55,-13.72,-7.64,1.15,10.57,19.71,25.58
1168.00,-11.58,-10.46,-9.88,-1.92,4.24,15.08,21.69,29.93
1172.00,-10.21,-9.93,-6.18,-1.42,12.24,20.84,25.15,31.46
1176.00,-14.24,-10.09,-5.68,3.23,13.80,22.53,29.71,27.89
1180.00,-9.88,-9.06,0.39,10.64,20.18,26.17,26.98,27.31
1184.00,-7.72,-5.76,4.03,12.07,23.36,25.03,28.49,25.76
1188.00,-7.09,0.48,7.54,16.02,22.59,24.58,25.24,19.85
1192.00,-1.71,3.87,13.87,20.07,22.82,26.04,23.25,18.96
1196.00,-1.80,8.75,14.77,20.76,25.40,24.27,19.19,14.13
1200.00,2.36,9.43,15.96,21.94,26.54,24.17,16.09,8.05
1204.00,7.26,14.42,19.95,22.70,23.30,17.47,14.24,4.13
1208.00,10.01,16.09,24.18,24.30,21.86,16.76,10.42,-1.89
1212.00,13.06,20.80,23.30,23.43,18.75,14.40,3.09,-3.41
1216.00,13.79,20.12,20.64,18.39,17.54,7.50,0.22,-3.15
1220.00,19.06,22.44,19.62,19.02,12.25,2.88,-3.50,-7.93
1224.00,20.42,22.27,18.51,16.82,8.19,0.41,-6.64,-6.50
1228.00,21.67,21.76,16.66,10.23,4.34,-3.48,-3.20,-8.19
1232.00,17.27,19.33,15.70,8.37,3.89,-4.49,-5.53,-7.18
1236.00,18.05,13.83,10.65,4.22,-0.76,-6.85,-7.08,-4.51
1240.00,15.45,12.44,6.46,2.35,-3.27,-6.99,-2.92,-2.02
1244.00,12.21,7.85,5.38,-1.70,-6.30,-5.17,-4.37,-0.53
1248.00,11.28,8.33,-0.02,-1.89,-4.65,-2.29,-0.31,2.08
1252.00,9.21,5.03,-1.84,-5.60,-2.07,-3.45,-0.56,7.00
1256.00,6.86,2.04,-2.02,-1.55,-4.98,0.28,5.47,8.13
1260.00,6.14,-0.77,-1.57,-5.71,-0.98,4.70,8.77,12.80
1264.00,1.06,-0.54,-5.17,-1.31,2.47,6.94,7.05,10.08
1268.00,-1.06,-4.02,-4.88,0.82,1.68,8.06,9.54,11.07
1272.00,-3.23,-0.57,-1.08,1.36,3.07,6.47,12.87,11.05
1276.00,-4.37,-2.89,0.99,5.34,7.87,7.99,11.42,9.06
1280.00,-1.90,-3.90,3.21,5.69,7.30,10.20,8.89,6.13
1284.00,-0.38,-2.14,1.51,6.53,9.78,9.36,8.89,5.15
1288.00,-1.77,0.91,4.59,10.24,9.24,10.52,7.19,-0.93
1292.00,0.87,4.75,5.70,7.31,9.59,8.09,2.57,-1.20
1296.00,-0.75,3.29,6.88,10.81,8.91,5.56,1.62,-3.92
1300.00,2.13,6.20,11.29,9.06,7.10,1.40,-3.25,-7.10
1304.00,5.50,7.05,8.48,9.31,7.25,-0.96,-8.52,-11.84
1308.00,8.04,6.91,8.86,5.45,1.95,-1.16,-7.78,-13.03
1312.00,8.60,10.56,8.65,7.62,0.59,-7.93,-14.16,-14.94
1316.00,9.17,8.59,8.41,4.43,-3.45,-11.08,-13.20,-17.83
1320.00,9.88,10.81,5.21,-0.67,-8.12,-14.41,-14.97,-12.96
1324.00,9.07,8.35,3.20,-2.55,-11.56,-13.23,-15.81,-13.86
1328.00,8.04,3.50,0.76,-8.51,-9.53,-14.19,-17.11,-8.65
1332.00,8.99,1.77,-3.46,-8.89,-12.26,-14.89,-14.98,-5.20
1336.00,6.38,-2.19,-8.16,-11.04,-17.26,-14.37,-10.34,-1.21
1340.00,0.96,-4.58,-6.67,-13.39,-16.12,-13.53,-8.84,4.59
1344.00,-2.23,-7.53,-12.14,-16.85,-15.62,-12.48,-2.25,7.67
1348.00,-4.59,-5.95,-13.17,-15.33,-12.21,-5.89,3.07,14.80
1352.00,-5.48,-12.38,-16.41,-15.47,-11.49,-1.04,9.03,15.91
1356.00,-8.87,-13.06,-14.49,-12.05,-9.18,2.71,12.40,21.12
1360.00,-12.24,-13.14,-11.93,-8.66,-2.33,6.13,15.71,24.37
1364.00,-10.45,-15.01,-14.86,-8.93,1.17,10.80,21.05,27.91
1368.00,-10.91,-11.95,-11.06,-4.72,5.00,14.22,24.76,31.19
1372.00,-15.62,-9.82,-6.01,-0.86,9.67,17.27,27.35,30.46
1376.00,-14.51,-7.78,-5.27,5.18,15.65,21.38,27.99,26.17
1380.00,-13.74,-9.68,-1.76,7.28,17.09,24.78,28.57,27.98
