Time,C3,C4,P3,P4,PO3,PO4,O1,O2
596.00,-4.16,2.63,7.96,14.18,18.32,20.01,11.28,4.82
600.00,-0.03,5.25,14.66,14.55,16.77,13.29,7.99,-1.12
604.00,2.45,10.93,15.06,15.32,14.57,13.00,5.68,-2.75
608.00,4.00,13.32,17.26,16.73,15.72,10.36,1.99,-7.59
612.00,5.11,11.94,14.46,13.86,8.76,2.56,-2.66,-12.94
616.00,7.90,16.08,12.98,11.35,8.28,0.18,-6.82,-15.72
620.00,9.77,16.32,13.99,10.85,3.90,-3.59,-12.32,-13.37
624.00,14.37,11.63,14.48,8.71,1.26,-6.11,-12.80,-15.50
628.00,10.81,13.49,10.23,3.47,-5.29,-8.80,-16.57,-15.44
632.00,14.03,11.03,9.09,1.09,-4.11,-12.56,-16.05,-16.15
636.00,10.28,7.17,2.93,-0.53,-10.59,-14.93,-14.11,-13.83
640.00,8.70,8.08,-1.52,-6.77,-13.09,-15.99,-15.63,-8.50
644.00,9.02,2.48,-3.37,-10.62,-13.13,-13.04,-11.49,-9.73
648.00,4.52,0.93,-6.58,-12.46,-10.36,-13.50,-11.28,-2.94
652.00,3.55,-2.69,-9.55,-12.04,-11.65,-11.44,-9.67,-1.83
656.00,1.32,-6.60,-7.14,-11.24,-9.68,-11.15,-2.56,1.75
660.00,-4.74,-7.92,-11.00,-11.70,-8.19,-8.35,-0.20,2.07
664.00,-4.37,-10.13,-11.97,-9.70,-7.70,-3.92,0.86,3.04
668.00,-7.15,-11.05,-9.57,-8.15,-4.75,0.49,3.33,2.41
672.00,-6.61,-8.71,-7.31,-5.01,-5.03,0.62,2.17,2.65
676.00,-8.94,-10.78,-5.89,-6.03,-2.44,1.65,1.70,-0.02
680.00,-10.81,-6.58,-8.13,-4.39,2.11,2.69,-1.16,-2.07
684.00,-10.02,-5.04,-6.28,-1.77,3.61,0.18,-2.10,-6.57
688.00,-10.16,-6.36,-0.34,2.03,3.10,3.07,-1.55,-8.26
692.00,-5.18,-3.14,1.56,-0.04,-0.48,-1.81,-4.59,-14.94
696.00,-6.85,0.28,0.32,1.51,0.77,-4.03,-11.12,-13.98
700.00,-3.74,-1.47,2.43,0.13,-2.50,-7.74,-10.91,-20.67
704.00,-2.52,-1.38,1.77,3.31,-3.27,-9.96,-14.81,-23.99
708.00,1.10,3.28,2.17,-2.45,-6.32,-12.37,-21.34,-24.36
712.00,2.25,4.06,-0.37,-0.01,-7.22,-16.50,-20.46,-23.29
716.00,4.39,0.66,1.30,-5.02,-13.93,-19.59,-23.78,-27.34
720.00,0.18,3.19,0.04,-8.92,-15.55,-21.19,-23.40,-27.36
724.00,1.02,-0.92,-5.47,-13.04,-17.39,-23.10,-23.22,-22.08
728.00,-0.13,-4.33,-5.40,-14.45,-20.25,-26.44,-22.26,-22.30
732.00,-0.17,-6.64,-11.25,-18.51,-22.90,-26.34,-23.26,-14.77
736.00,-0.00,-5.47,-13.06,-20.24,-24.78,-25.08,-18.94,-10.97
740.00,-2.91,-11.93,-14.10,-22.88,-24.75,-23.84,-15.29,-9.32
744.00,-5.36,-12.01,-17.44,-23.68,-24.07,-17.04,-12.64,0.39
748.00,-8.31,-16.71,-19.82,-21.44,-22.81,-18.04,-8.62,3.92
752.00,-10.16,-16.55,-19.99,-22.82,-17.02,-11.83,-3.64,6.09
756.00,-16.28,-18.47,-23.51,-18.81,-14.56,-7.27,2.07,10.37
760.00,-17.61,-18.33,-23.00,-17.12,-13.38,-2.79,6.95,15.98
764.00,-19.59,-22.46,-21.64,-15.92,-7.86,2.79,9.26,18.80
768.00,-18.87,-18.80,-19.09,-11.54,-3.26,6.67,13.06,17.63
772.00,-16.76,-19.72,-13.39,-7.76,1.52,9.54,15.39,19.99
776.00,-17.29,-15.92,-13.13,-5.35,3.52,13.72,21.07,19.96
780.00,-15.76,-15.97,-6.38,3.67,7.52,17.17,21.13,16.09
784.00,-18.09,-11.46,-4.35,7.22,10.38,19.38,16.64,12.88
788.00,-14.30,-6.92,2.54,7.74,13.88,20.34,15.89,13.41
792.00,-11.72,-4.81,5.23,9.60,16.28,19.31,16.53,8.88
796.00,-8.01,0.81,7.49,12.26,14.48,17.14,12.44,0.52
800.00,-2.82,3.56,10.24,14.09,16.75,13.38,4.80,-3.71
804.00,-0.53,6.59,13.72,15.96,14.26,10.02,3.42,-7.17
808.00,3.61,11.26,14.41,15.05,14.45,8.37,0.20,-9.56
812.00,8.95,10.83,15.43,15.73,11.31,4.50,-3.27,-14.78
816.00,10.81,11.50,14.40,12.30,7.45,0.55,-7.68,-14.88
820.00,10.95,12.68,12.54,7.07,2.25,-6.89,-10.12,-15.33
824.00,12.90,11.41,12.17,7.95,1.22,-5.93,-12.18,-18.43
828.00,11.35,11.92,8.79,1.80,-3.01,-11.55,-17.17,-18.42
832.00,12.26,11.22,5.94,-0.07,-5.78,-13.11,-14.10,-14.85
836.00,13.67,6.52,2.24,-1.13,-11.47,-11.18,-16.87,-15.77
840.00,10.77,5.85,1.01,-3.97,-11.47,-13.49,-14.78,-10.78
844.00,9.93,0.62,-1.21,-9.15,-14.32,-14.59,-12.95,-7.92
848.00,7.27,0.17,-6.03,-10.95,-11.96,-14.79,-11.40,-4.28
852.00,2.31,-3.22,-10.20,-10.94,-11.11,-9.89,-7.61,-4.89
856.00,-2.05,-6.76,-10.43,-9.20,-12.06,-9.91,-3.31,-1.28
860.00,-2.34,-5.08,-9.91,-9.14,-10.19,-6.71,-0.43,-1.18
864.00,-2.77,-8.31,-11.67,-12.52,-8.17,-2.61,0.62,4.50
868.00,-7.01,-9.40,-12.32,-7.05,-5.03,-3.40,4.03,1.99
872.00,-8.66,-7.03,-11.10,-8.76,-1.10,2.28,4.10,0.96
876.00,-8.97,-8.68,-8.41,-2.61,-1.70,1.97,4.67,-0.96
880.00,-7.43,-7.50,-5.57,-2.68,-0.04,5.41,4.27,-3.68
884.00,-7.03,-6.76,-2.33,0.43,1.53,3.74,1.63,-4.16
888.00,-7.38,-2.33,-2.08,-0.27,4.35,0.04,-2.07,-6.82
892.00,-4.65,-0.73,1.68,0.78,3.90,2.89,-3.89,-12.00
896.00,-2.61,0.79,1.57,5.81,4.30,-2.63,-7.08,-14.36
900.00,0.33,2.70,5.41,4.36,2.75,-4.43,-9.15,-16.65
904.00,0.57,1.79,3.57,0.93,0.84,-6.56,-14.75,-20.26
908.00,-0.79,2.94,5.58,1.19,-2.09,-8.94,-17.92,-23.65
912.00,0.41,5.51,3.14,0.62,-5.81,-14.38,-17.31,-22.78
916.00,6.16,4.47,-0.17,-3.94,-11.33,-14.81,-23.23,-22.59
920.00,4.61,3.74,0.26,-5.25,-13.22,-16.86,-23.28,-20.63
924.00,1.86,-0.26,-4.77,-8.49,-17.58,-22.04,-20.09,-22.26
928.00,4.21,-2.34,-5.94,-12.67,-18.74,-23.93,-23.40,-17.83
932.00,1.95,-1.09,-5.82,-11.98,-17.75,-23.59,-17.64,-12.12
936.00,1.49,-4.64,-9.20,-16.52,-21.74,-22.88,-14.60,-10.04
940.00,-2.78,-5.53,-15.42,-19.91,-21.96,-18.04,-12.83,-2.24
944.00,-2.48,-8.72,-16.47,-20.17,-18.26,-16.85,-7.47,-0.43
948.00,-8.15,-11.34,-17.66,-21.28,-16.52,-11.78,-2.25,7.32
952.00,-8.73,-13.29,-17.77,-20.77,-16.80,-7.30,0.25,11.62
956.00,-13.47,-14.84,-18.74,-19.73,-11.52,-3.88,7.49,14.84
960.00,-11.35,-19.69,-15.48,-13.30,-6.23,-0.14,10.28,20.92
964.00,-15.87,-19.34,-18.23,-11.97,-3.62,4.54,17.06,20.86
968.00,-16.23,-17.68,-13.52,-9.16,2.39,7.81,16.32,25.37
972.00,-18.75,-13.03,-11.12,-5.49,3.63,14.02,20.40,22.51
976.00,-17.62,-14.86,-10.16,-0.01,8.91,18.62,22.62,25.24
980.00,-14.01,-8.44,-4.00,6.14,15.11,20.73,25.54,23.42
984.00,-10.77,-6.69,-2.18,9.60,19.08,23.22,22.71,21.71
988.00,-10.64,-2.27,2.29,14.49,20.40,24.14,19.34,18.51
992.00,-6.09,-2.06,9.10,14.63,19.71,21.10,20.22,13.95
996.00,-1.55,1.79,11.07,20.33,20.71,21.43,13.23,8.17
1000.00,-1.72,9.61,13.05,18.96,21.60,19.56,13.19,5.41
1004.00,2.83,10.92,18.41,19.67,18.72,15.23,10.22,-3.02
1008.00,7.58,14.59,20.24,18.96,16.27,12.88,3.77,-3.03
1012.00,7.67,14.74,17.12,19.58,15.96,7.98,-1.63,-8.98
1016.00,10.88,17.32,16.67,14.73,11.78,4.99,-5.66,-9.01
1020.00,15.64,16.36,17.99,14.51,9.37,-0.59,-3.98,-9.80
1024.00,17.95,18.71,13.21,9.52,1.82,-4.41,-7.75,-12.42
1028.00,15.48,17.65,12.18,7.02,-0.35,-5.43,-11.35,-11.70
1032.00,14.01,13.47,11.93,3.91,0.00,-6.05,-9.43,-7.64
1036.00,14.63,11.47,8.09,0.57,-2.66,-10.24,-7.61,-8.77
1040.00,15.88,7.55,5.42,-2.09,-6.63,-6.79,-8.74,-3.52
1044.00,9.93,7.94,3.19,-5.37,-9.09,-6.56,-5.31,-2.55
1048.00,8.48,6.22,-3.00,-5.79,-9.48,-6.25,-2.32,-0.66
1052.00,6.53,0.27,-0.96,-8.93,-6.70,-6.14,-0.87,3.19
1056.00,5.11,1.55,-2.56,-8.48,-5.19,-4.71,-1.03,7.32
1060.00,1.70,-2.00,-3.97,-7.38,-5.69,-3.11,1.58,9.28
1064.00,-0.10,-5.92,-6.46,-4.10,-0.71,-0.30,5.45,8.85
1068.00,-1.27,-5.21,-7.06,-5.24,1.71,3.53,6.16,10.60
1072.00,-4.16,-7.31,-3.61,-1.67,1.73,5.37,6.77,10.36
1076.00,-5.50,-2.44,-1.80,3.05,4.44,9.92,10.06,6.04
1080.00,-4.94,-2.84,0.38,3.53,4.13,9.67,7.64,4.67
1084.00,-3.71,-0.20,-0.95,3.97,7.69,8.67,8.14,3.05
1088.00,-5.14,-2.37,2.05,4.92,6.62,7.21,4.73,-3.32
1092.00,-0.21,0.22,4.24,8.85,6.24,6.31,1.23,-6.74
1096.00,0.19,6.09,8.23,10.65,6.13,3.08,-2.64,-9.24
1100.00,-0.34,3.90,9.91,10.10,6.78,1.74,-2.31,-10.29
1104.00,2.31,5.20,6.96,5.48,5.19,0.49,-5.78,-14.06
1108.00,6.09,5.95,7.74,5.84,0.20,-3.05,-9.74,-15.29
1112.00,7.53,7.06,7.83,6.83,-0.19,-7.83,-15.37,-19.40
1116.00,9.49,10.32,5.87,3.82,-1.68,-12.90,-17.95,-19.15
1120.00,5.91,8.85,3.34,0.86,-5.00,-13.77,-18.23,-16.33
1124.00,8.89,5.06,1.19,-5.98,-10.58,-13.68,-14.57,-13.70
1128.00,5.20,3.56,0.90,-5.23,-11.49,-18.03,-16.52,-9.66
1132.00,6.44,4.63,-1.74,-8.86,-13.93,-15.27,-16.09,-9.76
1136.00,6.78,-1.62,-7.85,-12.02,-13.16,-15.01,-10.52,-0.81
1140.00,3.97,-5.62,-9.75,-14.41,-17.73,-14.34,-6.99,3.75
1144.00,1.05,-6.53,-12.00,-14.03,-12.27,-10.37,-4.17,9.09
1148.00,-3.63,-10.63,-12.15,-15.87,-13.69,-5.17,3.98,10.51
1152.00,-3.77,-10.42,-15.20,-16.16,-9.51,-4.05,7.12,15.96
1156.00,-6.06,-14.00,-15.88,-14.45,-7.48,2.37,11.99,19.64
1160.00,-9.79,-10.89,-11.50,-10.01,-3.27,3.98,14.88,27.74
1164.00,-9.97,-11.30,-12.10,-6.05,1.24,10.43,21.90,28.02
1168.00,-13.51,-10.94,-11.01,-5.60,6.90,16.89,24.64,27.23
1172.00,-11.88,-10.61,-8.59,-0.40,9.53,18.13,28.79,29.99
1176.00,-14.58,-9.65,-1.73,7.00,15.09,20.89,26.57,28.57
1180.00,-9.15,-8.44,-0.14,10.56,19.29,23.05,27.43,29.59
1184.00,-6.56,-4.45,5.79,13.96,22.71,26.00,28.27,23.97
1188.00,-8.37,0.53,10.41,18.40,25.98,26.97,25.92,19.31
1192.00,-4.53,3.58,13.57,20.56,27.07,26.49,23.21,19.17
1196.00,1.75,6.27,13.91,21.38,24.59,24.46,20.73,10.96
1200.00,4.02,11.53,20.53,22.98,24.98,20.23,18.48,6.80
1204.00,5.93,14.75,19.28,25.09,23.43,21.87,14.96,4.68
1208.00,9.88,18.63,22.53,21.04,23.37,18.14,8.46,2.58
1212.00,14.54,19.99,20.65,23.93,19.52,12.14,5.22,-4.49
1216.00,14.74,22.12,23.09,18.70,16.24,7.49,1.76,-2.71
1220.00,18.39,20.65,20.00,18.32,13.80,3.31,-0.70,-3.92
1224.00,17.42,18.50,20.62,12.64,6.81,-0.12,-4.37,-5.68
1228.00,19.34,17.16,16.29,9.00,3.05,-1.19,-5.18,-5.20
1232.00,20.61,20.06,14.28,9.51,1.05,-4.12,-7.52,-5.16
1236.00,16.80,17.45,9.95,4.64,-2.97,-7.34,-5.63,-3.83
1240.00,15.27,15.17,9.53,0.43,-3.00,-7.36,-6.97,-2.85
1244.00,14.70,11.08,4.13,-1.95,-5.03,-2.62,-1.97,2.38
1248.00,11.69,4.89,1.21,-2.30,-6.54,-5.04,1.70,4.94
1252.00,10.23,4.26,1.97,-4.70,-2.70,-2.81,3.90,8.29
1256.00,6.52,-0.13,-1.14,-5.92,-3.48,0.08,3.10,9.02
1260.00,2.54,0.80,-5.13,-2.23,-2.07,0.25,5.43,8.35
1264.00,2.74,-0.97,-4.88,-4.35,-0.90,2.26,6.86,11.49
1268.00,2.30,-2.41,-4.59,-3.19,2.93,4.92,9.97,13.54
1272.00,-3.63,-3.34,-2.74,2.82,4.74,11.06,11.19,11.73
1276.00,-3.13,-2.26,-0.51,3.67,9.40,12.44,13.26,9.40
1280.00,-3.26,-1.75,3.51,3.94,11.06,13.07,10.63,7.65
1284.00,-1.62,-1.71,0.99,7.08,10.82,10.04,10.92,5.78
1288.00,0.78,1.98,6.56,10.59,11.37,8.94,5.07,0.41
1292.00,-1.75,1.74,4.86,12.15,9.18,7.47,2.78,-0.96
1296.00,2.95,4.42,8.94,12.40,8.87,5.23,-0.83,-7.15
1300.00,2.04,6.55,9.42,10.59,8.64,5.66,-2.98,-8.68
1304.00,4.67,8.22,11.06,9.74,7.72,1.65,-4.63,-12.45
1308.00,7.50,7.82,8.62,8.00,3.58,-4.05,-8.63,-13.04
1312.00,7.11,8.40,9.60,5.24,0.58,-3.98,-9.77,-13.59
1316.00,9.97,7.48,5.30,4.99,-5.35,-8.20,-16.01,-14.65
1320.00,7.38,6.73,4.17,0.19,-4.19,-10.13,-13.05,-15.93
1324.00,7.22,5.87,1.33,-1.99,-7.54,-12.50,-16.57,-14.18
1328.00,7.41,5.80,0.60,-3.83,-10.76,-14.39,-14.37,-8.70
1332.00,6.63,0.37,-1.10,-10.00,-15.73,-15.82,-13.64,-8.10
1336.00,3.55,0.37,-5.24,-9.47,-14.88,-16.78,-11.01,-3.25
1340.00,3.87,-4.69,-7.37,-11.51,-13.98,-13.93,-7.29,4.90
1344.00,2.13,-3.44,-10.95,-13.84,-14.34,-10.65,-2.55,8.92
1348.00,-2.95,-8.45,-11.90,-15.56,-11.48,-9.06,-0.35,14.67
1352.00,-7.97,-10.82,-16.03,-13.97,-8.15,-5.49,4.44,16.10
1356.00,-6.53,-13.54,-15.62,-10.33,-5.87,-1.13,10.25,20.78
1360.00,-9.63,-15.09,-15.36,-10.87,-3.13,8.23,17.60,23.67
1364.00,-10.29,-13.37,-13.89,-5.14,1.83,12.83,19.17,29.20
1368.00,-12.17,-13.06,-12.58,-3.56,6.53,16.88,22.92,29.19
1372.00,-13.20,-10.53,-7.65,1.51,11.05,18.89,27.84,31.23
1376.00,-11.62,-8.18,-5.56,2.14,12.20,20.91,28.56,27.35
1380.00,-9.37,-9.04,-0.93,10.53,18.16,22.08,26.86,25.05
